8-863,A - F,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
12.113,," QUADRO DE DISTRIBUIÇÃO PARCIAL DE TENSÃO ESTABILIZADA DE EMERGÊNCIA  QDE  220/127V, COMPLETO COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,3,,,7206.79,21620.37,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.114,," QUADRO DE DISTRIBUIÇÃO PARCIAL DE TENSÃO ESTABILIZADA DE EMERGÊNCIA  QDE-1, QDE-2  220V, COMPLETO COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,4,,,7206.79,28827.16,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.115,," QUADRO DE DISTRIBUIÇÃO PARCIAL DE TENSÃO ESTABILIZADA PARA COMANDO  QDE-3  220V, COMPLETO COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,1,,,7206.79,7206.79,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.116,," QUADRO DE FORÇA SERVIÇOS AUXILIARES, QF-SA1, COMPLETO COM DISJUNTORES CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,3,,,5285.51,15856.53,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.117,, QUADRO PARA MEDIDOR PADRÃO CPFL  ,pç,2,,,3274.29,6548.58,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.118,," QUADRO PARA VENTILADORES  QV  380 V, COMPLETA COM DISJUNTORES, CHAVES SECCIONADORAS, FUSÍVEIS, CONTATORES, INVERSORES DE FREQUÊNCIA, FILTRO DE HARMÔNICOS, CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,2,,,429688.38,859376.76,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.119,," QUADROS DE LUZ ACESSO QL-AC1 AO QL-AC10, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,20,,,11861.72,237234.4,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.120,," QUADROS DE LUZ ACESSO QL-SA4, QL-SA5 E QL-SA6, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,10,,,11861.72,118617.2,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.121,," QUADROS DE LUZ E TOMADAS QL-SA, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,1,,,11861.72,11861.72,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.122,," QUADROS DE LUZ GALERIA, QL-SA7, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,2,,,11861.72,23723.44,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.123,," QUADROS DE LUZ SEE, QL-SA3, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,2,,,11861.72,23723.44,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.124,," QUADROS DE LUZ TUNEL QL-SA1 E QL-SA2, COMPLETA COM DISJUNTORES, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR.  ",cj,4,,,11861.72,47446.88,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.125,," SUBESTAÇÃO POSTO SIMPLIFICADO COM TRANSFORMADOR EM POSTE 225 KVA, 13,8KV-220/127V MEDIÇÃO EM BAIXA TENSÃO PARA ILUMINAÇÃO DO TÚNEL  ",unid,4,,,17892.95,71571.8,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,360902
12.126,," TANQUE DE OLEO DIESEL EXTERNO PARA 1,000 LITROS  ",pç,2,,,5485.05,10970.1,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.127,, TOMADA 3P+T 32A -600/690V TIPO INDUSTRIAL  ,pç,31,,,148.65,4608.150000000001,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  , 09-82-14  
12.128,," TRANSFORMADOR DE FORÇA TIPO SECO MÉDIA TENSÃO (TF-01), MONTADO EM CUBÍCULO, FECHADO, POTÊNCIA NOMINAL 500 kVA, TRIFÁSICO, RELAÇÃO 13800-380/220V, FORNECIDO CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR ELÉTRICO  ",cj,1,,,69049.54,69049.54,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.129,," TRANSFORMADOR DE FORÇA TIPO SECO MÉDIA TENSÃO TF-01), MONTADO EM CUBÍCULO, FECHADO, POTÊNCIA NOMINAL 1000 KVA, TRIFÁSICO, RELAÇÃO 13800-380/220V, FORNECIDO CONFORME ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR ELÉTRICO  ",cj,6,,,141723,850338,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.130,," TRANSFORMADOR DE FORÇA TIPO SECO, BAIXA TENSÃO (TF-02), BLINDADO, POTÊNCIA NOMINAL 15 kVA, 380-(TF 02), BLINDADO, POTÊNCIA NOMINAL 15 kVA, 380 220/127V, TRIFÁSICO, FORNECIDO CONFORME DOC. ESPECIFICAÇÃO TÉCNICA -EQUIPAMENTO ELÉTRICO E DIAGRAMAS UNIFILARES  ",cj,1,,,18763.65,18763.65,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.131,," TRANSFORMADOR DE FORÇA TIPO SECO, BAIXA TENSÃO (TF-02), BLINDADO, POTÊNCIA NOMINAL 150 KVA, 440-220/127V, TRIFÁSICO, FORNECIDO CONFORME DOC. ESPECIFICAÇÃO TÉCNICA -EQUIPAMENTO ELÉTRICO E DIAGRAMAS UNIFILARES  ",cj,3,,,62500,187500,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.132,," TRANSFORMADOR DE FORÇA TIPO SECO, BAIXA TENSÃO (TF-02), BLINDADO, POTÊNCIA NOMINAL 50 KVA, 380-220/127V, TRIFÁSICO, FORNECIDO CONFORME DOC. ESPECIFICAÇÃO TÉCNICA -EQUIPAMENTO ELÉTRICO E DIAGRAMAS UNIFILARES  ",cj,3,,,43983,131949,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.133,," UNIDADE DE ENERGIA ININTERRUPTA  NOBREAK   20 kVA COMPLETA COM BATERIAS SELADAS, 160 Ah, ENTRADA MONOFÁSICA 220 v, SAÍDA MONOFÁSICA 220/127 v, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,4,,,93973.23,375892.92,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
12.134,," UNIDADE DE ENERGIA ININTERRUPTA  NOBREAK 20 KVA COMPLETA COM BATERIAS SELADAS, 160 AH, ENTRADA MONOFÁSICA 220 V, SAÍDA MONOFÁSICA 380/220V, CONFORME DOC. ESPECIFICAÇÃO TÉCNICA – EQUIPAMENTO ELÉTRICO E DIAGRAMA UNIFILAR  ",cj,3,,,93973.23,281919.69,ACESSOS - LADO SANTOS E GUARUJÁ, ELÉTRICA / ILUMINAÇÃO (INFRA-ESTRUTURA)  ,  
13,, SISTEMA DE SUPERVISÃO E MONITORAMENTO  , ,,,,,,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.1,, APOIO DE FIXAÇÃO DA CÂMERA FIXA EXTERNO EM PAREDE  ,cj,5,,,1907.09,9535.449999999999,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.2,, APOIO DE FIXAÇÃO DA CÂMERA FIXA EXTERNO EM POSTE C/ PÁRA-RAIO  ,cj,4,,,1907.09,7628.36,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.3,, APOIO DE FIXAÇÃO DA CÂMERA FIXA INTERNO EM PAREDE  ,cj,27,,,1907.09,51491.43,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.4,, APOIO DE FIXAÇÃO DA CÂMERA FIXA INTERNO EM TÚNEL  ,cj,7,,,1907.09,13349.63,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.5,, APOIO DE FIXAÇÃO DA CÂMERA MÓVEL EXTERNO  ,cj,6,,,1907.09,11442.539999999999,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.6,, APOIO DE FIXAÇÃO DA CÂMERA MÓVEL INTERNO  ,cj,2,,,1907.09,3814.18,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.7,, APOIO DE FIXAÇÃO DA CÂMERA MÓVEL INTERNO EM TÚNEL  ,cj,4,,,1907.09,7628.36,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.8,, APOIO PARA FIXAÇÃO DO CONJUNTO DE BALIZADORES (CONJUNTO COM 3 BALIZADORES)  ,cj,5,,,34232.44,171162.2,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.9,, BALIZADORES DE FAIXAS – SETA/ XIS  ,cj,5,,,19561.39,97806.95,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.10,, CABO AFT POLARIZADO 1P X 14AWG BLINDADO -LAÇO DE COMUNICAÇÃO  ,m,3000,,,48.9,146700,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.11,, CABO DE SINAL AFT – 1P X 12AWG BLINDADO -LAÇO DE INCÊNDIO -CLASSE A  ,m,2100,,,44.01,92421,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.12,," CABO FLEXÍVEL -ISOLAÇÃO EM PVC 90°C -CLASSE 4 OU 5 -450/750V -1C X 0,50mm² BLINDADO  ",m,100,,,22.01,2201,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.13,," CABO FLEXÍVEL -ISOLAÇÃO EM PVC-90°C -CLASSE 4 OU 5 -0,6/1kV -3Cx10,0mm²  ",m,26000,,,22.01,572260,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  , 988-03-32  
13.14,," CABO FLEXÍVEL -ISOLAÇÃO EM PVC-90°C -CLASSE 4 OU 5 -0,6/1kV -3Cx2,5mm²  ",m,3700,,,10.69,39553,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  , 988-03-29  
13.15,," CABO FLEXÍVEL -ISOLAÇÃO EM PVC-90°C -CLASSE 4 OU 5 -0,6/1kV -3Cx6,0mm²  ",m,10600,,,18.1,191860.00000000003,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  , 988-03-31  
13.16,, CABO ÓPTICO MONOMODO -OUTDOOR/ INDOOR 2FO PRÉ-CONECTORIZADO (SCE)  ,m,3100,,,9.77,30287,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.17,, CABO ÓPTICO MONOMODO -OUTDOOR/ INDOOR 4FO PRÉ-CONECTORIZADO (PMV / BACKBONE / DEMAIS SISTEMAS)  ,m,65100,,,11,716100,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.18,, CABO STP – CAT6A – 4P x 24AWG  ,m,3000,,,17.12,51360,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.19,," CABO VM 0,6/1KV(PT/VM) -1X 2C X2,5 MM² -ALIMENTAÇÃO 24VCC  ",m,2200,,,14.67,32274,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.20,, CAIXAS DE PASSAGEM -TIPO PI (700X700X1000MM)  ,unid,105,,,441.52,46359.6,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.21,," CENTRAL DE ATENDIMENTO AO USUÁRIO, COMPOSTA DE ESTAÇÃO DE CHAMADA DE MESA E MICROFONE PRIORITÁRIO (CENTRAL DE ATENDIMENTO AO USUÁRIO)  ",cj,1,,,195613.95,195613.95,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.22,, CENTRAL DE COMUNICAÇÃO DE BOMBEIROS  ,unid,2,,,130000,260000,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.23,, CENTRAL DE TELEFONIA -PABX IP  ,cj,1,,,146710.45,146710.45,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.24,, CERTIFICAÇÃO DE REDE LÓGICA -ATÉ 50 PONTOS  ,gb,1,,,73355.23,73355.23,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.25,, CONJUNTO ANEMÔMETRO COMPLETO E INSTALADO COM CABO DE INTERLIGAÇÃO  ,cj,10,,,48903.48,489034.80000000005,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.26,, CONJUNTO CAIXA TÉCNICA (QUADRO + FONTE 5VCC + PLACA CONTROLADORA + RÉGUA E ACESSÓRIOS)  ,cj,122,,,1711.62,208817.63999999998,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.27,, CONJUNTO CAIXA TÉCNICA P/ CALLBOX (QUADRO + TRANSFORMADOR + RÉGUA E ACESSÓRIOS)  ,cj,33,,,24451.74,806907.42,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.28,, CONJUNTO CAIXA TÉCNICA P/ CÂMERA FIXA (QUADRO +CONJUNTO CAIXA TÉCNICA P/ CÂMERA FIXA (QUADRO + TRANSFORMADOR + RÉGUA E ACESSÓRIOS)  ,cj,76,,,7824.56,594666.56,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.29,, CONJUNTO CAIXA TÉCNICA P/ CÂMERA MÓVEL (QUADRO + TRANSFORMADOR + RÉGUA E ACESSÓRIOS)  ,cj,12,,,7824.56,93894.72,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.30,, CONJUNTO CAIXA TÉCNICA P/ DETECÇÃO DE ALTURA (QUADRO + TRANSFORMADOR + CARTÃO CONTROLADOR + RÉGUA E ACESSÓRIO)  ,cj,4,,,24390.61,97562.44,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.31,, CONJUNTO CAIXA TÉCNICA P/ PMV (QUADRO + TRANSFORMADOR + RÉGUA E ACESSÓRIOS)  ,cj,8,,,9780.7,78245.6,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.32,, CONJUNTO CAIXA TÉCNICA PARA ANEMÔMETRO (QUADRO + FONTE DE ALIMENTAÇÃO 5 VCC + RÉGUA E ACESSÓRIOS)  ,cj,10,,,9780.7,97807,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.33,," CONJUNTO CAIXA TÉCNICA PARA CONJUNTO SENSOR CO, NOX E OPACÍMETRO (QUADRO + FONTE DE ALIMENTAÇÃO + RÉGUA E ACESSÓRIOS)  ",cj,8,,,9780.7,78245.6,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.34,, CONJUNTO CÂMERA FIXA DIGITAL + LENTE 8mm + CAIXA DE PROTEÇÃO E ACESSÓRIOS  ,cj,33,,,9202.8,303692.39999999997,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.35,, CONJUNTO CÂMERA FIXA DIGITAL IP + DAI + LENTE 12mm + CAIXA DE PROTEÇÃO E ACESSÓRIOS  ,cj,10,,,9202.8,92028,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.36,, CONJUNTO CÂMERA FIXA DIGITAL IP + LENTE 12mm + CAIXA DE PROTEÇÃO E ACESSÓRIOS  ,cj,15,,,9202.8,138042,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.37,, CONJUNTO CÂMERA FIXA DIGITAL IP + LENTE 8mm + CAIXA DE PROTEÇÃO E ACESSÓRIOS  ,cj,18,,,9202.8,165650.4,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.38,, CONJUNTO CÂMERA MÓVEL DIGITAL IP + LENTE C/ ZOOM MOTORIZADO + CAIXA DE PROTEÇÃO C/ MOVIMENTADOR (PAN/TILT) E ACESSÓRIOS  ,cj,12,,,58684.18,704210.16,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.39,," CONJUNTO COM 02 CANCELAS AUTOMÁTICAS COM BRAÇOS ARTICULAVEIS E COMANDO ELETRÔNICO, COMPLETO E INSTALADO  ",cj,4,,,72449.61,289798.44,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.40,," CONJUNTO COMPLETO COMPOSTO DE CONTROLADORES LÓGICOS PROGRAMÁVEIS (CLPS) MONTADOS EM RACK COM BORNES, FONTES, CARTÕES DE ENTRADA E SAÍDA (E/S), PROCESSADOR (CPU) E MÓDULOS DE COMUNICAÇÃO EM REDE ETHERNET.  ",cj,12,,,543372.06,6520464.720000001,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.41,," CONJUNTO DE SENSORES DE DETECÇÃO DE ALTURA, COMPOSTO DE 02 TX E 02 RX, CAIXA DE PROTEÇÃO IP 67 E SUPORTE DE FIXAÇÃO, COMPLETO E INSTALADO  ",cj,4,,,37508.97,150035.88,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.42,," CONJUNTO SENSOR ÓPTICO DE CO, NOX E OPACÍMETRO COMPLETO E INSTALADO  ",cj,8,,,366776.14,2934209.12,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.43,, CONJUNTO SINALIZADORES DE ABANDONO ELETRÔNICO COMPLETO E INSTALADO  ,cj,117,,,2934.21,343302.57,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.44,, CONTROLADOR DE DETECÇÃO LINEAR DE CALOR  ,cj,6,,,3100,18600,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.45,, DISTRIBUIDOR INTERNO ÓPTICO COMPLETO DE 144 FIBRAS EM RACK DE 19   ,unid,8,,,24451.74,195613.92,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.46,, DUTOS SUBTERRÂNEOS -PEAD DN.100mm  ,m,26800,,,44.53,1193404,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ," 24,88,15,16  "
13.47,, ELETROCALHA 500x100 mm  ,m,5200,,,237.65,1235780,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,382137382268
13.48,," ESTAÇÃO DE OPERAÇÃO E CONTROLE DE CFTV COMPOSTO DE 2 MONITORES LED 24  1 CPU, 1 TECLADO E 1 MOUSE  ",cj,3,,,54337.21,163011.63,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.49,," FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO, TESTE E COMISSIONAMENTO DE ACIONADOR MANUAL ENDEREÇÁVEL.  ",unid,25,,,942.44,23561,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.50,," FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO, TESTE E COMISSIONAMENTO DE DETECTOR DE FUMAÇA ÓPTICO EM TETO ENDEREÇÁVEL.  ",unid,230,,,501.67,115384.1,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.51,," FORNECIMENTO, INSTALAÇÃO, CONFIGURAÇÃO, TESTE E COMISSIONAMENTO DE DETECTOR TÉRMICO PONTUAL EM TETO ENDEREÇÁVEL.  ",unid,40,,,501.67,20066.8,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.52,," FORNECIMENTO, INSTALAÇÃO, TESTE E COMISSIONAMENTO DE TELEFONE DE EMERGÊNCIA P/ BOMBEIRO.  ",cj,8,,,4059.72,32477.76,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.53,," FORNECIMENTO, INSTALAÇÃO, TESTE E COMISSIONAMENTO DO CONJUNTO DE TELEFONE DE EMERGÊNCIA AO USUÁRIO (CALLBOX) E CAIXA TÉCNICA.  ",cj,33,,,54337.21,1793127.93,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.54,," FORNECIMENTO, INSTALAÇÃO, TESTE, COMISSIONAMENTO DE CABO TÉRMICO TIPO DETECTOR LINEAR DE CALOR.  ",m,3800,,,205.89,782382,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.55,," FORNECIMENTO, INSTALAÇÃO, TESTE, CONFIGURAÇÃO E COMISSIONAMENTO DE AVISADOR AUDIOVISUAL DE EVACUAÇÃO DE EMERGÊNCIA + MÓDULO DE CONTROLE ENDEREÇÁVEL + FONTE SEGURA 24VCC  ",unid,20,,,4596.18,91923.6,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.56,," FORNECIMENTO, INSTALAÇÃO, TESTE CONFIGURAÇÃO EFORNECIMENTO, INSTALAÇÃO, TESTE, CONFIGURAÇÃO E COMISSIONAMENTO DE CENTRAL DE DETECÇÃO E ALARME DE INCÊNDIO (PRINCIPAL/ MESTRE), COMPOSTA DE CENTRAL DE LAÇO DE INCÊNDIO (CLASSE A) E DISPLAY COM TECLADO MODELO, COM CAPACIDADE MÍNIMA DE 4 LAÇOS INTELIGENTES ENDEREÇÁVEIS  ",cj,1,,,113092.2,113092.2,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.57,," FORNECIMENTO, INSTALAÇÃO, TESTE, CONFIGURAÇÃO E COMISSIONAMENTO DE CENTRAL DE DETECÇÃO E ALARME DE INCÊNDIOS COMPOSTA DE MÓDULO DE COMUNICAÇÃO EM LAÇO E DISPLAY COM TECLADO -SATÉLITE ENDEREÇÁVEL  ",cj,2,,,113092.2,226184.4,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.58,," FORNECIMENTO, MONTAGEM, TESTE, CONFIGURAÇÃO E COMISSIONAMENTO DE MÓDULO MONITOR ENDEREÇÁVEL.  ",unid,16,,,318.98,5103.68,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.59,," FORNECIMENTO, MONTAGEM, TESTE, CONFIGURAÇÃO E COMISSIONAMENTO DE SENSOR DE ABERTURA DE PORTA.  ",unid,16,,,501.67,8026.72,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.60,, GERENCIADOR DE PROCESSAMENTO DE IMAGENS  ,unid,1,,,48903.48,48903.48,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
13.61,, IMPRESSORA LASER / COLOR  ,unid,1,,,4890.35,4890.35,ACESSOS - LADO SANTOS E GUARUJÁ, SISTEMA DE SUPERVISÃO E MONITORAMENTO  ,  
